completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-07-12,11.0,0,FAB-21722,https://immediateco.atlassian.net/browse/FAB-21722,Discovery Research,Reactions - Deep-dive into known requirements,Complete,Done,2019-07-01,2019-07-01,2019-07-01,2019-07-04,2019-07-12,2019-07-12
2019-07-22,26.0,0,FAB-21649,https://immediateco.atlassian.net/browse/FAB-21649,Story,Mock endpoints in the recipes frontend,Closed,Done,,2019-06-26,,,,2019-07-22
2019-08-07,42.0,0,FAB-21648,https://immediateco.atlassian.net/browse/FAB-21648,Story,Fabric: Create basic CRUD admin interfaces which interact with the API to display and manage (simple) redirect rules,Complete,Done,2019-06-26,2019-06-26,2019-06-26,2019-07-30,2019-08-06,2019-08-07
2019-07-26,30.0,0,FAB-21647,https://immediateco.atlassian.net/browse/FAB-21647,Story,Local env: Update Redirect Service to query Redis store against domain index for simple exact path matches only,Complete,Done,2019-06-26,2019-06-26,2019-06-26,2019-07-17,2019-07-19,2019-07-26
2019-07-25,29.0,0,FAB-21645,https://immediateco.atlassian.net/browse/FAB-21645,Story,Local env: Update Redirect Service to use Lua + connect to Redis store,Complete,Done,2019-06-26,2019-06-26,2019-06-26,2019-07-17,2019-07-19,2019-07-25
2019-08-21,56.0,0,FAB-21644,https://immediateco.atlassian.net/browse/FAB-21644,Spike,"Remote env: Think about how to provide access to the API when deployed remotely (e,g. simple APIG proxy)",Closed,Done,2019-06-26,2019-06-26,2019-06-26,,,2019-08-21
2019-08-06,41.0,1,FAB-21643,https://immediateco.atlassian.net/browse/FAB-21643,Story,Local env: Extend API to allow CRUD operations into and from Redis store,Complete,Done,2019-06-26,2019-06-26,2019-06-26,2019-07-16,2019-07-31,2019-08-06
2019-07-08,12.0,0,FAB-21631,https://immediateco.atlassian.net/browse/FAB-21631,Spike,Spike: Investigate existing redirect services/plugins,Complete,Done,2019-06-26,2019-06-26,2019-06-26,2019-07-02,2019-07-03,2019-07-08
2019-08-15,43.0,0,FAB-21625,https://immediateco.atlassian.net/browse/FAB-21625,Story,Allow manipulated images on recipes frontend,Complete,Done,2019-07-03,2019-07-03,2019-07-23,2019-07-31,2019-08-02,2019-08-15
2019-07-08,14.0,0,FAB-21596,https://immediateco.atlassian.net/browse/FAB-21596,Story,All post types available for lists,Complete,Done,2019-06-24,2019-06-24,2019-06-24,2019-07-01,2019-07-01,2019-07-08
2019-07-05,10.0,0,FAB-21592,https://immediateco.atlassian.net/browse/FAB-21592,Story,"Types of sponsor to be configured for Masthead led, image led and headline led for any post type.",Closed,Done,2019-06-24,2019-06-25,,,,2019-07-05
2019-07-25,17.0,0,FAB-21567,https://immediateco.atlassian.net/browse/FAB-21567,UX Story,"UX: Admin & Front-end solution for ""related"" page promotion on posts",Complete,Done,2019-07-08,2019-07-08,2019-07-10,2019-07-16,2019-07-25,2019-07-25
2019-11-26,5.0,0,FAB-21554,https://immediateco.atlassian.net/browse/FAB-21554,Story,Glossary link,Closed,Done,2019-09-30,2019-11-21,,,,2019-11-26
2019-07-30,40.0,0,FAB-21538,https://immediateco.atlassian.net/browse/FAB-21538,Epic,Code Pipeline | Content API,Closed,Done,,2019-06-20,2019-06-26,2019-07-03,,2019-07-30
2019-08-16,57.0,0,FAB-21529,https://immediateco.atlassian.net/browse/FAB-21529,Dev Task,Create Servings Sub Class for Recipe Parent Class,Complete,Done,,2019-06-20,2019-07-23,2019-07-31,2019-07-31,2019-08-16
2019-10-16,105.0,0,FAB-21524,https://immediateco.atlassian.net/browse/FAB-21524,Story,Create fixtures for recipe UGR endpoint,Complete,Done,2019-06-24,2019-07-03,2019-07-03,2019-10-15,2019-10-16,2019-10-16
2019-07-23,12.0,0,FAB-21513,https://immediateco.atlassian.net/browse/FAB-21513,Story,GoodFood User Data Extract,Complete,Done,2019-07-11,2019-07-11,2019-07-11,2019-07-23,2019-07-23,2019-07-23
2019-09-11,72.0,0,FAB-21509,https://immediateco.atlassian.net/browse/FAB-21509,Story,Ad slots for editorial lists,Complete,Done,2019-06-19,2019-07-01,2019-08-12,2019-08-15,2019-09-10,2019-09-11
2019-08-07,23.0,0,FAB-21508,https://immediateco.atlassian.net/browse/FAB-21508,Story,Masthead Led Editorial List items count,Complete,Done,2019-06-19,2019-07-15,2019-07-15,2019-07-22,2019-08-05,2019-08-07
2019-08-07,37.0,0,FAB-21507,https://immediateco.atlassian.net/browse/FAB-21507,Story,Register List Partial Layout,Complete,Done,2019-06-19,2019-07-01,2019-07-01,2019-07-08,2019-08-05,2019-08-07
2019-06-28,9.0,0,FAB-21503,https://immediateco.atlassian.net/browse/FAB-21503,Spike,GF / Mig - Maintaining Referential Integrity ,Complete,Done,2019-06-19,2019-06-19,2019-06-19,2019-06-19,,2019-06-28
2019-06-26,7.0,0,FAB-21500,https://immediateco.atlassian.net/browse/FAB-21500,Spike,GF/Mig/Inv - Saving ACF fields from IFT into Fabric,Complete,Done,2019-06-19,2019-06-19,2019-06-19,2019-06-19,2019-06-26,2019-06-26
2019-11-29,164.0,0,FAB-21490,https://immediateco.atlassian.net/browse/FAB-21490,Epic,List / collection frontend,Complete,Done,2019-06-18,2019-06-18,2019-07-24,2019-07-24,,2019-11-29
2019-07-15,12.0,0,FAB-21481,https://immediateco.atlassian.net/browse/FAB-21481,UX Story,"UX: Other content type field mappings (Article, Video, Review)",Complete,Done,2019-07-03,2019-07-03,2019-07-03,2019-07-04,2019-07-04,2019-07-15
2019-07-19,16.0,0,FAB-21480,https://immediateco.atlassian.net/browse/FAB-21480,UX Story,"UX: Other content type field mappings (Recipe collections, Recipe Category)",Complete,Done,2019-07-02,2019-07-03,2019-07-03,2019-07-16,2019-07-18,2019-07-19
2019-07-15,25.0,0,FAB-21479,https://immediateco.atlassian.net/browse/FAB-21479,UX Story,"UX: Other content type field mappings (Guide, Guide Featured)",Complete,Done,2019-06-20,2019-06-20,2019-06-20,2019-07-02,2019-07-04,2019-07-15
2019-08-16,58.0,0,FAB-21474,https://immediateco.atlassian.net/browse/FAB-21474,Story,Add advanced fields to UGR Recipe endpoint,Complete,Done,2019-06-19,2019-06-19,2019-06-19,2019-06-19,2019-08-16,2019-08-16
2019-07-01,14.0,0,FAB-21449,https://immediateco.atlassian.net/browse/FAB-21449,Design Story,Glossary design,Complete,Done,2019-06-17,2019-06-17,2019-06-17,2019-06-17,2019-06-26,2019-07-01
2019-07-31,44.0,0,FAB-21448,https://immediateco.atlassian.net/browse/FAB-21448,Discovery Story,UX Discovery: Glossary admin,Complete,Done,,,2019-06-17,2019-06-18,2019-07-14,2019-07-31
2019-06-26,12.0,0,FAB-21423,https://immediateco.atlassian.net/browse/FAB-21423,Sub-Task,send cloudwatch logs to datadog ,Complete,Done,,,2019-06-14,2019-06-18,2019-06-20,2019-06-26
2019-06-25,4.0,0,FAB-21422,https://immediateco.atlassian.net/browse/FAB-21422,Sub-Task,datadog wcp services amazon web integration [sandbox],Complete,Done,,,2019-06-21,2019-06-21,2019-06-21,2019-06-25
2019-09-10,77.0,0,FAB-21411,https://immediateco.atlassian.net/browse/FAB-21411,Story,"New sponsor taxonomy for Promotional link, Sponsor, True native and native advertorial",Complete,Done,2019-06-14,2019-06-25,2019-07-04,2019-07-31,2019-08-20,2019-09-10
2019-07-18,24.0,0,FAB-21409,https://immediateco.atlassian.net/browse/FAB-21409,Discovery Story,Sketches and ideas for My Hub,Complete,Done,,,2019-06-24,2019-07-10,2019-07-16,2019-07-18
2019-07-05,19.0,0,FAB-21408,https://immediateco.atlassian.net/browse/FAB-21408,Discovery Story,Competitor Analysis for Favouriting systems/functions,Complete,Done,,,2019-06-16,2019-06-18,2019-06-27,2019-07-05
2019-09-30,109.0,0,FAB-21388,https://immediateco.atlassian.net/browse/FAB-21388,Story,Rebuild related content widget in React,Closed,Done,2019-06-13,2019-06-13,2019-07-19,,,2019-09-30
2019-07-03,15.0,0,FAB-21387,https://immediateco.atlassian.net/browse/FAB-21387,Bug,Step by Step is removing legacy recipe taxonomies,Complete,Done,2019-06-18,2019-06-18,2019-06-19,2019-07-03,2019-07-03,2019-07-03
2019-07-30,47.0,0,FAB-21386,https://immediateco.atlassian.net/browse/FAB-21386,Epic,Content API : Maintain Data Integrity,Complete,Done,,2019-06-13,2019-06-13,2019-07-17,,2019-07-30
2019-08-15,45.0,0,FAB-21379,https://immediateco.atlassian.net/browse/FAB-21379,Story,Update GF Taxonomies,Complete,Done,2019-06-21,2019-07-01,2019-07-23,2019-08-05,2019-08-13,2019-08-15
2019-06-20,9.0,0,FAB-21363,https://immediateco.atlassian.net/browse/FAB-21363,Technical Debt,Clean up recipe form,Complete,Done,2019-06-11,2019-06-11,2019-06-12,2019-06-12,2019-06-12,2019-06-20
2019-09-03,84.0,0,FAB-21354,https://immediateco.atlassian.net/browse/FAB-21354,Story,"Add ""recipes"" to collection titles",Closed,Done,2019-06-11,2019-06-11,,,,2019-09-03
2019-08-22,72.0,0,FAB-21352,https://immediateco.atlassian.net/browse/FAB-21352,Story,Merge and Test  FAB-19098,Complete,Done,2019-06-11,2019-06-11,2019-06-12,2019-06-18,2019-08-21,2019-08-22
2019-10-17,126.0,0,FAB-21349,https://immediateco.atlassian.net/browse/FAB-21349,Spike,Document work required for Alexa Translation API,Complete,Done,2019-06-11,2019-06-13,2019-06-13,2019-10-11,2019-10-16,2019-10-17
2019-06-21,10.0,0,FAB-21347,https://immediateco.atlassian.net/browse/FAB-21347,Dev Task,Assist with FAB-21315 (Identity Integration),Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-21,2019-06-21
2019-11-25,167.0,0,FAB-21344,https://immediateco.atlassian.net/browse/FAB-21344,Story,Make the User Collections API available remotely,Ready For Release,Done,2019-06-11,2019-06-11,2019-06-11,2019-11-21,2019-11-21,2019-11-25
2019-07-05,24.0,0,FAB-21343,https://immediateco.atlassian.net/browse/FAB-21343,Story,Add ID number to articles in List Selector results pane,Complete,Done,2019-06-11,2019-06-11,2019-06-24,2019-07-01,2019-07-01,2019-07-05
2019-07-05,24.0,0,FAB-21342,https://immediateco.atlassian.net/browse/FAB-21342,Story,Only published articles can be added to lists,Complete,Done,2019-06-11,2019-06-11,2019-06-24,2019-07-01,2019-07-01,2019-07-05
2019-07-16,35.0,0,FAB-21341,https://immediateco.atlassian.net/browse/FAB-21341,Story,Increase List Selector results and selection panes to show 10 items,Complete,Done,2019-06-11,2019-06-11,2019-06-24,2019-07-02,2019-07-10,2019-07-16
2019-06-26,15.0,0,FAB-21340,https://immediateco.atlassian.net/browse/FAB-21340,Story,GF/Mig/Extract - Article,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-24,2019-06-26
2019-07-09,28.0,0,FAB-21339,https://immediateco.atlassian.net/browse/FAB-21339,Story,List selector results pane should be empty when creating a list,Complete,Done,2019-06-11,2019-06-11,2019-06-24,2019-07-02,2019-07-02,2019-07-09
2019-06-26,15.0,0,FAB-21338,https://immediateco.atlassian.net/browse/FAB-21338,Story,GF/Mig/Extract - Review,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-25,2019-06-26
2019-06-26,15.0,0,FAB-21337,https://immediateco.atlassian.net/browse/FAB-21337,Story,GF/Mig/Extract - Video,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-26,2019-06-26
2019-07-04,23.0,0,FAB-21336,https://immediateco.atlassian.net/browse/FAB-21336,Story,GF/Mig/Extract - Glossary Item,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-07-01,2019-07-02,2019-07-04
2019-06-18,7.0,0,FAB-21335,https://immediateco.atlassian.net/browse/FAB-21335,Story,GF/Mig/Extract - Gift,Closed,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-18,2019-06-18
2019-07-01,20.0,0,FAB-21334,https://immediateco.atlassian.net/browse/FAB-21334,Story,GF/Mig/Extract - Editorial Recipe Collections,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-07-01,2019-07-01,2019-07-01
2019-07-05,24.0,0,FAB-21333,https://immediateco.atlassian.net/browse/FAB-21333,Story,Remove post type and taxonomy dropdowns,Complete,Done,2019-06-11,2019-06-11,2019-06-24,2019-07-01,2019-07-02,2019-07-05
2019-06-26,15.0,0,FAB-21332,https://immediateco.atlassian.net/browse/FAB-21332,Story,GF/Mig/Extract - Guide,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-26,2019-06-26
2019-06-27,16.0,0,FAB-21331,https://immediateco.atlassian.net/browse/FAB-21331,Story,GF/Mig/Extract - bbcgf_editors_picks,Closed,Done,2019-06-11,2019-06-11,2019-06-11,,,2019-06-27
2019-06-27,16.0,0,FAB-21330,https://immediateco.atlassian.net/browse/FAB-21330,Story,GF/Mig/Extract - Member Recipe,Complete,Done,,,2019-06-11,2019-06-26,2019-06-26,2019-06-27
2019-06-26,15.0,0,FAB-21329,https://immediateco.atlassian.net/browse/FAB-21329,Story,GF/Mig/Extract - User Recipe,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-24,2019-06-25,2019-06-26
2019-06-26,15.0,0,FAB-21328,https://immediateco.atlassian.net/browse/FAB-21328,Story,GF/Mig/Extract - Tip,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-18,2019-06-24,2019-06-26
2019-06-17,6.0,0,FAB-21327,https://immediateco.atlassian.net/browse/FAB-21327,Story,M: Welcome emails after social sign on,Complete,Done,2019-06-11,2019-06-11,2019-06-12,2019-06-12,2019-06-12,2019-06-17
2019-07-01,20.0,0,FAB-21326,https://immediateco.atlassian.net/browse/FAB-21326,Story,GF/Mig/Extract - User Recipe Collections,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-07-01,2019-07-01,2019-07-01
2019-07-18,37.0,0,FAB-21325,https://immediateco.atlassian.net/browse/FAB-21325,Epic,GF/Mig - Extraction,Ready For Release,Done,,2019-06-11,2019-06-11,2019-06-25,,2019-07-18
2019-06-25,12.0,0,FAB-21315,https://immediateco.atlassian.net/browse/FAB-21315,Story,Identity integration with Headless model,Complete,Done,2019-06-13,2019-06-13,2019-06-13,2019-06-18,2019-06-18,2019-06-25
2019-07-24,43.0,0,FAB-21312,https://immediateco.atlassian.net/browse/FAB-21312,Story,Collections: Integrate into Translation API,Closed,Done,2019-06-11,2019-06-11,2019-06-11,,,2019-07-24
2019-07-11,30.0,0,FAB-21311,https://immediateco.atlassian.net/browse/FAB-21311,Story,Collections: Set up API,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-17,2019-07-02,2019-07-11
2019-06-25,14.0,0,FAB-21310,https://immediateco.atlassian.net/browse/FAB-21310,Story,Update Postman API Tests,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-24,2019-06-25,2019-06-25
2019-11-06,77.0,0,FAB-21306,https://immediateco.atlassian.net/browse/FAB-21306,Story,Validate the service works and redirects to expected URLs,Ready For Release,Done,2019-08-21,2019-08-21,2019-08-22,2019-10-31,2019-11-04,2019-11-06
2019-11-01,72.0,0,FAB-21302,https://immediateco.atlassian.net/browse/FAB-21302,Story,Final performance tests,Complete,Done,2019-08-21,2019-08-21,2019-08-22,2019-10-30,2019-10-31,2019-11-01
2019-10-03,43.0,0,FAB-21301,https://immediateco.atlassian.net/browse/FAB-21301,Spike,Spike: Database disaster recovery: create a process to retrieve lost redirects in a crisis,Closed,Done,2019-08-21,2019-08-21,2019-08-22,2019-10-02,,2019-10-03
2019-10-28,68.0,0,FAB-21300,https://immediateco.atlassian.net/browse/FAB-21300,Story,Disaster planning: create a suitable fall back if the service dies (some infrastructure),Complete,Done,2019-08-21,2019-08-21,2019-08-22,2019-10-03,2019-10-22,2019-10-28
2019-08-21,50.0,2,FAB-21298,https://immediateco.atlassian.net/browse/FAB-21298,Story,Fabric: Listen for taxonomy modifications and generate redirect rules,Complete,Done,2019-07-02,2019-07-02,2019-07-04,2019-08-16,2019-08-16,2019-08-21
2019-08-28,13.0,0,FAB-21297,https://immediateco.atlassian.net/browse/FAB-21297,Story,Local dev: Support for mixed case URLs,Ready For Release,Done,2019-08-15,2019-08-15,2019-08-15,2019-08-21,2019-08-21,2019-08-28
2019-11-01,31.0,1,FAB-21296,https://immediateco.atlassian.net/browse/FAB-21296,Story,(P2) Fabric: Support multiple sites redirecting to one,Complete,Done,2019-06-26,2019-10-01,2019-10-01,2019-10-21,2019-10-31,2019-11-01
2019-07-26,24.0,0,FAB-21295,https://immediateco.atlassian.net/browse/FAB-21295,Story,"Ensure we return the final destination of the redirect, not intermediary destinations",Complete,Done,2019-06-26,2019-07-02,2019-07-02,2019-07-17,2019-07-26,2019-07-26
2019-07-11,16.0,0,FAB-21291,https://immediateco.atlassian.net/browse/FAB-21291,Story,Local env: Create a simple local serverless RESTful API ,Ready For Release,Done,2019-06-25,2019-06-25,2019-06-25,2019-07-01,2019-07-04,2019-07-11
2019-07-12,17.0,7,FAB-21289,https://immediateco.atlassian.net/browse/FAB-21289,Story,"Local env: Create a local (Redis) data store, accessible by the NGINX container & serverless API",Ready For Release,Done,2019-06-25,2019-06-25,2019-06-25,2019-07-01,2019-07-11,2019-07-12
2019-08-14,50.0,0,FAB-21288,https://immediateco.atlassian.net/browse/FAB-21288,Story,Build basis for deploying to external environments such as production (infrastructure),Ready For Release,Done,2019-06-25,2019-06-25,2019-06-25,2019-07-08,2019-08-12,2019-08-14
2019-07-11,17.0,0,FAB-21287,https://immediateco.atlassian.net/browse/FAB-21287,Story,Local env: Create simple pass-thru reverse proxy in front of Vagrant VM,Ready For Release,Done,2019-06-24,2019-06-24,2019-06-24,2019-06-24,2019-07-08,2019-07-11
2019-06-24,13.0,0,FAB-21280,https://immediateco.atlassian.net/browse/FAB-21280,Spike,Caching strategy,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-20,2019-06-24,2019-06-24
2019-06-25,14.0,0,FAB-21279,https://immediateco.atlassian.net/browse/FAB-21279,Story,Collections: Document data schema and endpoints,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-21,2019-06-25,2019-06-25
2019-08-08,57.0,0,FAB-21276,https://immediateco.atlassian.net/browse/FAB-21276,Story,GF/Mig/EdRec/IFT - Transform Taxonomies for SXS Recipe,Complete,Done,2019-06-12,2019-06-12,2019-07-18,2019-08-05,2019-08-08,2019-08-08
2019-06-12,2.0,0,FAB-21271,https://immediateco.atlassian.net/browse/FAB-21271,Story,GF/Mig/EdRec/Extract - Linked Data,Complete,Done,2019-06-10,2019-06-10,2019-06-10,2019-06-10,2019-06-11,2019-06-12
2019-06-18,7.0,0,FAB-21268,https://immediateco.atlassian.net/browse/FAB-21268,Story,Add CodeBuild projects for our remaining Node packages,Closed,Done,2019-06-11,2019-06-11,,,,2019-06-18
2019-10-30,135.0,0,FAB-21264,https://immediateco.atlassian.net/browse/FAB-21264,UX Story,Login and registration in pop ups/modals,Closed,Done,2019-06-11,2019-06-17,,,,2019-10-30
2019-06-25,13.0,0,FAB-21256,https://immediateco.atlassian.net/browse/FAB-21256,Dev Task,Create an endpoint for recipe domain,Complete,Done,2019-06-12,2019-06-12,2019-06-17,2019-06-18,2019-06-20,2019-06-25
2019-06-18,6.0,0,FAB-21255,https://immediateco.atlassian.net/browse/FAB-21255,Dev Task,Create a user endpoint for with basic fields,Closed,Done,2019-06-12,2019-06-12,2019-06-17,2019-06-18,,2019-06-18
2019-09-05,2.0,0,FAB-21254,https://immediateco.atlassian.net/browse/FAB-21254,Spike,GF/Mig/EdCol - Investigation,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-09-03,2019-09-05,2019-09-05
2019-06-27,13.0,0,FAB-21231,https://immediateco.atlassian.net/browse/FAB-21231,Epic,Fabric 2.0 Infrastructure 1.1 - Monitoring,Complete,Done,,2019-06-14,2019-06-25,2019-06-25,,2019-06-27
2019-08-22,77.0,0,FAB-21225,https://immediateco.atlassian.net/browse/FAB-21225,Story,Brightcove as Hero to render on the frontend,Complete,Done,2019-06-06,2019-06-06,2019-06-12,2019-07-29,2019-08-07,2019-08-22
2019-06-13,0.0,0,FAB-21223,https://immediateco.atlassian.net/browse/FAB-21223,Epic,GF/Mig - Guides (PLACEHOLDER),Closed,Done,,,,2019-06-13,,2019-06-13
2019-11-27,1.0,0,FAB-21219,https://immediateco.atlassian.net/browse/FAB-21219,Story,Action Scheduler: Improve Retry Mechanism,Ready For Release,Done,2019-09-19,2019-11-26,2019-11-26,2019-11-26,2019-11-26,2019-11-27
